,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
10108,Aruba,ABW,1998,1665363128.0,19080.69579
10109,Africa Eastern and Southern,AFE,1998,265814000000.0,703.0288889
10110,Afghanistan,AFG,1998,,
10111,Africa Western and Central,AFW,1998,130107000000.0,513.6424638
10112,Angola,AGO,1998,6506229607.0,423.5936878
10113,Albania,ALB,1998,2545964541.0,813.7893966
10114,Andorra,AND,1998,1211932398.0,18895.11066
10115,Arab World,ARB,1998,644497000000.0,2381.946705
10116,United Arab Emirates,ARE,1998,75674336283.0,26899.60177
10117,Argentina,ARG,1998,298948000000.0,8289.507568
10118,Armenia,ARM,1998,1893726437.0,609.1716537
10119,American Samoa,ASM,1998,,
10120,Antigua and Barbuda,ATG,1998,727859259.3,9940.852228
10121,Australia,AUS,1998,399404000000.0,21345.97099
10122,Austria,AUT,1998,218260000000.0,27361.87511
10123,Azerbaijan,AZE,1998,4446368571.0,561.9068079
10124,Burundi,BDI,1998,893770806.1,144.4930173
10125,Belgium,BEL,1998,258528000000.0,25338.44329
10126,Benin,BEN,1998,2455092582.0,379.4417675
10127,Burkina Faso,BFA,1998,2804902248.0,255.7182367
10128,Bangladesh,BGD,1998,49984559471.0,407.4291762
10129,Bulgaria,BGR,1998,15030695297.0,1820.405094
10130,Bahrain,BHR,1998,6183776596.0,10076.26988
10131,"Bahamas, The",BHS,1998,6833220000.0,23514.17756
10132,Bosnia and Herzegovina,BIH,1998,4116699437.0,1102.390688
10133,Belarus,BLR,1998,15222012660.0,1511.325316
10134,Belize,BLZ,1998,689140000.0,2993.033599
10135,Bermuda,BMU,1998,3130748000.0,51371.74081
10136,Bolivia,BOL,1998,8497545544.0,1049.499367
10137,Brazil,BRA,1998,863711000000.0,5087.079072
10138,Barbados,BRB,1998,2817083478.0,10459.44247
10139,Brunei Darussalam,BRN,1998,4051147228.0,12694.14896
10140,Bhutan,BTN,1998,363452787.2,643.9882263
10141,Botswana,BWA,1998,4790458837.0,3039.964944
10142,Central African Republic,CAF,1998,967338348.7,278.3319015
10143,Canada,CAN,1998,634000000000.0,21024.58507
10144,Central Europe and the Baltics,CEB,1998,448800000000.0,4108.446136
10145,Switzerland,CHE,1998,303882000000.0,42740.12818
10146,Channel Islands,CHI,1998,5945445051.0,40583.24267
10147,Chile,CHL,1998,81995304456.0,5474.479217
10148,China,CHN,1998,1029040000000.0,828.5804793
10149,Cote d'Ivoire,CIV,1998,19619653924.0,1258.52471
10150,Cameroon,CMR,1998,11298144512.0,767.3403603
10151,"Congo, Dem. Rep.",COD,1998,6217806273.0,138.6356903
10152,"Congo, Rep.",COG,1998,1949481381.0,660.4715058
10153,Colombia,COL,1998,98443739941.0,2566.024194
10154,Comoros,COM,1998,370106776.0,718.1212694
10155,Cabo Verde,CPV,1998,521910560.5,1265.19785
10156,Costa Rica,CRI,1998,13684255947.0,3597.434509
10157,Caribbean small states,CSS,1998,30129171334.0,4690.20395
10158,Cuba,CUB,1998,25736331200.0,2331.462691
10159,Curacao,CUW,1998,,
10160,Cayman Islands,CYM,1998,,
10161,Cyprus,CYP,1998,10248617647.0,15092.82617
10162,Czech Republic,CZE,1998,66807429711.0,6489.703619
10163,Germany,DEU,1998,2238990000000.0,27289.05936
10164,Djibouti,DJI,1998,514267869.3,755.7594723
10165,Dominica,DMA,1998,322411111.1,4593.863345
10166,Denmark,DNK,1998,176992000000.0,33368.14242
10167,Dominican Republic,DOM,1998,21672231761.0,2638.31327
10168,Algeria,DZA,1998,48187747529.0,1596.003926
10169,East Asia & Pacific (excluding high income),EAP,1998,1431780000000.0,804.4601068
10170,Early-demographic dividend,EAR,1998,2938540000000.0,1232.541674
10171,East Asia & Pacific,EAS,1998,6928210000000.0,3449.090162
10172,Europe & Central Asia (excluding high income),ECA,1998,705517000000.0,1911.877896
10173,Europe & Central Asia,ECS,1998,10794700000000.0,12562.2222
10174,Ecuador,ECU,1998,27981896948.0,2293.889735
10175,"Egypt, Arab Rep.",EGY,1998,84828807556.0,1281.396914
10176,Euro area,EMU,1998,7149270000000.0,22381.04798
10177,Eritrea,ERI,1998,745526154.9,337.8865923
10178,Spain,ESP,1998,619215000000.0,15394.35146
10179,Estonia,EST,1998,5674080543.0,4093.392477
10180,Ethiopia,ETH,1998,7818224906.0,125.0761411
10181,European Union,EUU,1998,7969790000000.0,18616.21668
10182,Fragile and conflict affected situations,FCS,1998,384207000000.0,657.0231953
10183,Finland,FIN,1998,134039000000.0,26009.26949
10184,Fiji,FJI,1998,1653160862.0,2066.068854
10185,France,FRA,1998,1503110000000.0,24974.27386
10186,Faroe Islands,FRO,1998,1113926695.0,24166.41418
10187,"Micronesia, Fed. Sts.",FSM,1998,218873100.0,2022.74458
10188,Gabon,GAB,1998,4483417120.0,3831.780668
10189,United Kingdom,GBR,1998,1653390000000.0,28269.32251
10190,Georgia,GEO,1998,3613541517.0,851.5259582
10191,Ghana,GHA,1998,7480968858.0,407.523237
10192,Gibraltar,GIB,1998,,
10193,Guinea,GIN,1998,3588375477.0,456.4914841
10194,"Gambia, The",GMB,1998,840285264.6,678.6761783
10195,Guinea-Bissau,GNB,1998,206457544.5,178.8483647
10196,Equatorial Guinea,GNQ,1998,370687618.7,663.7247513
10197,Greece,GRC,1998,144428000000.0,13472.13761
10198,Grenada,GRD,1998,445903592.6,4370.618317
10199,Greenland,GRL,1998,1149862703.0,20496.66137
10200,Guatemala,GTM,1998,19395491993.0,1755.849582
10201,Guam,GUM,1998,,
10202,Guyana,GUY,1998,717530683.2,951.9124771
10203,High income,HIC,1998,25881200000000.0,23811.84118
10204,"Hong Kong SAR, China",HKG,1998,168886000000.0,25808.97095
10205,Honduras,HND,1998,6366340266.0,1023.460734
10206,Heavily indebted poor countries (HIPC),HPC,1998,161881000000.0,362.4664797
10207,Croatia,HRV,1998,25792876644.0,5691.10952
10208,Haiti,HTI,1998,3723909227.0,455.5418961
10209,Hungary,HUN,1998,48706787306.0,4744.212264
10210,IBRD only,IBD,1998,5520750000000.0,1418.466191
10211,IDA & IBRD total,IBT,1998,5988640000000.0,1217.438965
10212,IDA total,IDA,1998,467399000000.0,455.1164976
10213,IDA blend,IDB,1998,173821000000.0,506.7950722
10214,Indonesia,IDN,1998,95445547873.0,463.9481582
10215,IDA only,IDX,1998,294705000000.0,430.8511906
10216,Isle of Man,IMN,1998,1382605389.0,18450.48294
10217,India,IND,1998,421351000000.0,413.2989322
10218,Not classified,INX,1998,,
10219,Ireland,IRL,1998,90199410116.0,24294.85477
10220,"Iran, Islamic Rep.",IRN,1998,110277000000.0,1723.835367
10221,Iraq,IRQ,1998,20617405044.0,932.3097306
10222,Iceland,ISL,1998,8503693099.0,31030.0536
10223,Israel,ISR,1998,115999000000.0,19427.07799
10224,Italy,ITA,1998,1270050000000.0,22318.1373
10225,Jamaica,JAM,1998,8787195622.0,3368.194716
10226,Jordan,JOR,1998,7912327362.0,1600.397931
10227,Japan,JPN,1998,4098360000000.0,32423.75561
10228,Kazakhstan,KAZ,1998,22135254836.0,1468.669291
10229,Kenya,KEN,1998,14093998844.0,465.909801
10230,Kyrgyz Republic,KGZ,1998,1645963750.0,345.1381316
10231,Cambodia,KHM,1998,3120425503.0,268.9903722
10232,Kiribati,KIR,1998,65334841.06,801.0843947
10233,St. Kitts and Nevis,KNA,1998,383257331.4,8866.566371
10234,"Korea, Rep.",KOR,1998,383331000000.0,8281.699982
10235,Kuwait,KWT,1998,25939960630.0,14166.16413
10236,Latin America & Caribbean (excluding high income),LAC,1998,2008320000000.0,4413.669845
10237,Lao PDR,LAO,1998,1280177839.0,248.8390915
10238,Lebanon,LBN,1998,17247179006.0,4669.585388
10239,Liberia,LBR,1998,,
10240,Libya,LBY,1998,27249786142.0,5243.596535
10241,St. Lucia,LCA,1998,877407407.4,5733.826989
10242,Latin America & Caribbean,LCN,1998,2300350000000.0,4548.967771
10243,Least developed countries: UN classification,LDC,1998,184597000000.0,295.2773633
10244,Low income,LIC,1998,161469000000.0,429.2241674
10245,Liechtenstein,LIE,1998,2479721341.0,76757.30022
10246,Sri Lanka,LKA,1998,15794972847.0,850.8116039
10247,Lower middle income,LMC,1998,1338630000000.0,568.9721296
10248,Low & middle income,LMY,1998,5561980000000.0,1148.264338
10249,Lesotho,LSO,1998,928458206.0,464.804531
10250,Late-demographic dividend,LTE,1998,3353760000000.0,1666.409714
10251,Lithuania,LTU,1998,11239547691.0,3166.666533
10252,Luxembourg,LUX,1998,20150053345.0,47445.38108
10253,Latvia,LVA,1998,7166275468.0,2973.534843
10254,"Macao SAR, China",MAC,1998,6797764075.0,16595.29338
10255,St. Martin (French part),MAF,1998,,
10256,Morocco,MAR,1998,41806219379.0,1472.385986
10257,Monaco,MCO,1998,2934498443.0,92999.25345
10258,Moldova,MDA,1998,1698717505.0,578.9097663
10259,Madagascar,MDG,1998,4401967499.0,297.2536718
10260,Maldives,MDV,1998,540096397.6,2011.944337
10261,Middle East & North Africa,MEA,1998,860091000000.0,2832.584333
10262,Mexico,MEX,1998,526502000000.0,5481.181954
10263,Marshall Islands,MHL,1998,112279400.0,2229.712447
10264,Middle income,MIC,1998,5403320000000.0,1209.438231
10265,North Macedonia,MKD,1998,3765747305.0,1875.817764
10266,Mali,MLI,1998,2920358713.0,281.8725614
10267,Malta,MLT,1998,4010571223.0,10409.30845
10268,Myanmar,MMR,1998,4613071495.0,101.1389631
10269,Middle East & North Africa (excluding high income),MNA,1998,461255000000.0,1711.898705
10270,Montenegro,MNE,1998,,
10271,Mongolia,MNG,1998,1124440249.0,477.3341262
10272,Northern Mariana Islands,MNP,1998,,
10273,Mozambique,MOZ,1998,5263877520.0,313.0661607
10274,Mauritania,MRT,1998,2032345832.0,814.1703353
10275,Mauritius,MUS,1998,4169664285.0,3593.234081
10276,Malawi,MWI,1998,1750584265.0,165.8952835
10277,Malaysia,MYS,1998,72167498981.0,3263.334883
10278,North America,NAC,1998,9699950000000.0,31691.91778
10279,Namibia,NAM,1998,3873098656.0,2236.671502
10280,New Caledonia,NCL,1998,3556305297.0,17324.25283
10281,Niger,NER,1998,2643363407.0,250.6574617
10282,Nigeria,NGA,1998,54604050168.0,469.4305487
10283,Nicaragua,NIC,1998,4635267225.0,943.9228567
10284,Netherlands,NLD,1998,438008000000.0,27885.80838
10285,Norway,NOR,1998,154163000000.0,34788.35985
10286,Nepal,NPL,1998,4856255044.0,210.6115609
10287,Nauru,NRU,1998,,
10288,New Zealand,NZL,1998,56227169851.0,14738.44557
10289,OECD members,OED,1998,25739700000000.0,21747.92308
10290,Oman,OMN,1998,13996914694.0,6215.715413
10291,Other small states,OSS,1998,75292616833.0,3734.030462
10292,Pakistan,PAK,1998,62191955814.0,461.2167361
10293,Panama,PAN,1998,11575486400.0,3974.664305
10294,Peru,PER,1998,55501467877.0,2163.119357
10295,Philippines,PHL,1998,74492325248.0,997.5936933
10296,Palau,PLW,1998,,
10297,Papua New Guinea,PNG,1998,3789443015.0,678.8966674
10298,Poland,POL,1998,174686000000.0,4518.108226
10299,Pre-demographic dividend,PRE,1998,219161000000.0,420.1566724
10300,Puerto Rico,PRI,1998,54086400000.0,14304.40499
10301,"Korea, Dem. People's Rep.",PRK,1998,,
10302,Portugal,PRT,1998,123946000000.0,12199.20639
10303,Paraguay,PRY,1998,9260481572.0,1812.993667
10304,West Bank and Gaza,PSE,1998,4067800000.0,1465.046057
10305,Pacific island small states,PSS,1998,3413330431.0,1780.428363
10306,Post-demographic dividend,PST,1998,24707800000000.0,24448.75258
10307,French Polynesia,PYF,1998,3774675105.0,16300.92634
10308,Qatar,QAT,1998,10255495027.0,18593.41407
10309,Romania,ROU,1998,41694118973.0,1852.467309
10310,Russian Federation,RUS,1998,270955000000.0,1834.861816
10311,Rwanda,RWA,1998,1989343495.0,285.7102739
10312,South Asia,SAS,1998,558425000000.0,416.9828766
10313,Saudi Arabia,SAU,1998,146775000000.0,7419.161144
10314,Sudan,SDN,1998,11250327988.0,355.1525574
10315,Senegal,SEN,1998,6505607633.0,695.9523781
10316,Singapore,SGP,1998,85728310229.0,21829.29987
10317,Solomon Islands,SLB,1998,457584496.2,1171.185446
10318,Sierra Leone,SLE,1998,672375927.3,153.458492
10319,El Salvador,SLV,1998,10936669900.0,1886.359966
10320,San Marino,SMR,1998,,
10321,Somalia,SOM,1998,,
10322,Serbia,SRB,1998,19457979423.0,2571.17271
10323,Sub-Saharan Africa (excluding high income),SSA,1998,394117000000.0,624.2725904
10324,South Sudan,SSD,1998,,
10325,Sub-Saharan Africa,SSF,1998,394730000000.0,625.165252
10326,Small states,SST,1998,108832000000.0,3818.012744
10327,Sao Tome and Principe,STP,1998,,
10328,Suriname,SUR,1998,1110850000.0,2415.742066
10329,Slovak Republic,SVK,1998,29856000671.0,5538.616465
10330,Slovenia,SVN,1998,22146231968.0,11175.77103
10331,Sweden,SWE,1998,270809000000.0,30596.5272
10332,Eswatini,SWZ,1998,1576904292.0,1609.214093
10333,Sint Maarten (Dutch part),SXM,1998,,
10334,Seychelles,SYC,1998,608369282.2,7715.918147
10335,Syrian Arab Republic,SYR,1998,70418173719.0,4514.104713
10336,Turks and Caicos Islands,TCA,1998,,
10337,Chad,TCD,1998,1744794457.0,224.5537395
10338,East Asia & Pacific (IDA & IBRD countries),TEA,1998,1429640000000.0,813.5766592
10339,Europe & Central Asia (IDA & IBRD countries),TEC,1998,947760000000.0,2180.158001
10340,Togo,TGO,1998,1587345951.0,342.6579042
10341,Thailand,THA,1998,113676000000.0,1845.82887
10342,Tajikistan,TJK,1998,1320242081.0,219.0402456
10343,Turkmenistan,TKM,1998,2605688065.0,590.3934846
10344,Latin America & the Caribbean (IDA & IBRD countries),TLA,1998,2200030000000.0,4491.391337
10345,Timor-Leste,TLS,1998,,
10346,Middle East & North Africa (IDA & IBRD countries),TMN,1998,457187000000.0,1714.468992
10347,Tonga,TON,1998,191504892.8,1973.544795
10348,South Asia (IDA & IBRD),TSA,1998,558425000000.0,416.9828766
10349,Sub-Saharan Africa (IDA & IBRD countries),TSS,1998,394730000000.0,625.165252
10350,Trinidad and Tobago,TTO,1998,6043694330.0,4790.123738
10351,Tunisia,TUN,1998,21803372267.0,2292.711741
10352,Turkiye,TUR,1998,275967000000.0,4499.737508
10353,Tuvalu,TUV,1998,12757632.87,1367.084534
10354,Tanzania,TZA,1998,12270448700.0,395.5326233
10355,Uganda,UGA,1998,6584815847.0,295.4052653
10356,Ukraine,UKR,1998,41883241478.0,835.2509766
10357,Upper middle income,UMC,1998,4064720000000.0,1921.929459
10358,Uruguay,URY,1998,25385928189.0,7713.618768
10359,United States,USA,1998,9062820000000.0,32853.67695
10360,Uzbekistan,UZB,1998,14988971211.0,623.2161328
10361,St. Vincent and the Grenadines,VCT,1998,373618518.5,3465.623925
10362,"Venezuela, RB",VEN,1998,91331203433.0,3921.718474
10363,British Virgin Islands,VGB,1998,,
10364,Virgin Islands (U.S.),VIR,1998,,
10365,Vietnam,VNM,1998,27209602050.0,348.3243173
10366,Vanuatu,VUT,1998,262293410.7,1473.666114
10367,World,WLD,1998,31540000000000.0,5297.268208
10368,Samoa,WSM,1998,269481523.2,1559.147665
10369,Kosovo,XKX,1998,,
10370,"Yemen, Rep.",YEM,1998,6325141676.0,384.4999404
10371,South Africa,ZAF,1998,152983000000.0,3502.166447
10372,Zambia,ZMB,1998,3537683046.0,358.5559589
10373,Zimbabwe,ZWE,1998,6401968200.0,544.9838381
